Name,hs,dhw,hs_and_dhw,cs,el
B1395,39.555,4.587,44.141999999999996,0.0,9.219
B1396,95.948,2.58,98.52799999999999,0.0,4.164
B3160,155.653,3.514,159.167,0.0,30.941
B2025,59.273,8.038,67.311,0.0,15.709
B2024,71.135,9.458,80.593,0.0,18.756
B3452,69.737,9.467,79.204,0.0,18.933
B3453,68.752,9.205,77.957,0.0,18.39
B2022,69.396,9.382,78.778,0.0,18.747
B1394,101.4,13.576,114.976,0.0,28.171
B1359,348.593,7.94,356.533,0.0,82.861
B3405,60.506,7.995,68.501,0.0,15.842
B3407,51.626,8.065,59.690999999999995,0.0,15.752
B1393,39.344,4.879,44.223,0.0,9.757
B3186,0.0,0.0,0.0,0.0,0.467
B2015,138.624,6.011,144.635,0.0,11.464
B2020,108.857,3.606,112.463,0.0,6.363
B3188,146.898,7.026,153.924,0.0,13.58
B2262,314.112,24.21,338.322,0.0,52.038
B1352,80.484,3.165,83.649,0.0,24.121
B2495,108.364,11.236,119.60000000000001,0.0,22.383
B1397,90.974,2.558,93.53200000000001,0.0,4.028
B3579,227.838,4.79,232.628,0.0,45.834
B2494,111.641,1.297,112.938,0.0,3.927
B1391,83.705,2.381,86.086,0.0,3.741
B1351,183.357,15.674,199.031,0.0,32.224
B1390,242.536,4.696,247.232,0.0,46.191
B1278,284.939,7.054,291.993,0.0,13.741
B3147,56.919,4.656,61.574999999999996,0.0,8.36
B3148,178.506,3.597,182.103,0.0,6.413
B3689,80.673,3.615,84.288,0.0,6.441
B1392,41.474,5.063,46.537,0.0,10.158
B2028,61.509,8.232,69.741,0.0,16.155
B3445,211.145,8.697,219.842,0.0,91.002
B1388,159.074,22.784,181.858,0.0,49.549
B1389,556.421,9.117,565.538,0.0,105.239
B1387,354.428,9.079,363.507,0.0,97.178
B3300,360.534,9.087,369.621,0.0,96.069
B1353,41.094,3.969,45.063,0.0,6.858
B3690,49.266,4.283,53.549,0.0,7.579
B3146,92.205,4.659,96.864,0.0,8.535
B1277,59.495,3.771,63.266,0.0,6.47
B1280,57.583,9.784,67.367,0.0,20.499
B3699,43.532,0.932,44.464,0.0,1.918
B1276,66.129,3.614,69.74300000000001,0.0,6.42
B3697,18.45,0.918,19.368,0.0,1.877
B3696,16.429,0.919,17.348,0.0,1.876
B3721,33.14,4.284,37.424,0.0,7.607
B1358,109.168,3.468,112.63600000000001,0.0,29.3
B3720,54.347,3.773,58.120000000000005,0.0,6.524
B1357,471.7,8.842,480.542,0.0,95.556
B3705,65.294,4.446,69.74,0.0,7.882
B3704,41.906,4.277,46.183,0.0,7.457
B1040,160.016,5.003,165.019,0.0,9.073
B3722,43.826,0.932,44.758,0.0,1.92
B1281,75.727,4.448,80.17500000000001,0.0,7.941
B3695,12.092,0.97,13.062000000000001,0.0,2.412
B3578,60.25,10.241,70.491,0.0,21.587
B3728,39.423,0.925,40.348,0.0,1.899
B3698,18.88,0.88,19.759999999999998,0.0,1.77
B3729,19.394,0.916,20.31,0.0,1.87
B3691,16.909,0.9,17.808999999999997,0.0,1.791
B3730,18.446,0.916,19.362000000000002,0.0,1.868
B3692,16.279,0.925,17.204,0.0,1.898
B1270,39.462,0.927,40.389,0.0,1.899
B3693,15.953,0.917,16.87,0.0,1.854
B1354,98.453,3.45,101.903,0.0,6.131
B1355,94.641,4.472,99.113,0.0,8.083
B2271,133.328,8.985,142.313,0.0,25.653
B3725,32.657,0.926,33.583,0.0,1.887
B3694,15.936,0.917,16.853,0.0,1.854
B3726,17.009,0.916,17.925,0.0,1.858
B3128,157.581,4.141,161.72199999999998,0.0,7.484
B1274,39.951,0.93,40.881,0.0,1.893
B3727,16.087,0.916,17.003,0.0,1.858
B3731,22.611,0.923,23.534,0.0,1.892
B3131,35.261,3.632,38.893,0.0,6.267
B1279,38.235,0.927,39.162,0.0,1.894
B3732,13.177,0.916,14.093,0.0,1.877
B1273,127.901,3.637,131.53799999999998,0.0,6.509
B3733,13.173,0.916,14.089,0.0,1.877
B1271,37.463,0.927,38.39,0.0,1.916
B3118,144.976,3.631,148.607,0.0,6.456
B3706,22.302,0.923,23.225,0.0,1.882
B1267,40.196,0.932,41.128,0.0,1.915
B3707,14.341,0.916,15.257,0.0,1.867
B1272,187.291,7.813,195.10399999999998,0.0,15.197
B3708,14.428,0.916,15.344000000000001,0.0,1.87
B1325,183.188,4.485,187.673,0.0,8.21
B3723,20.588,0.919,21.507,0.0,1.881
B3724,17.44,0.919,18.359,0.0,1.876
B1041,145.59,5.007,150.597,0.0,9.102
B3688,76.841,3.777,80.618,0.0,6.68
B3700,42.271,0.925,43.196,0.0,1.898
B3701,19.618,0.914,20.532,0.0,1.862
B3687,34.703,4.33,39.033,0.0,7.71
B3702,19.029,0.914,19.943,0.0,1.863
B1275,54.813,3.854,58.667,0.0,6.69
B3709,14.421,0.916,15.337,0.0,1.87
B1268,34.479,1.005,35.484,0.0,2.305
B3710,14.649,0.916,15.565,0.0,1.868
B3739,16.608,0.922,17.53,0.0,1.891
B3711,15.306,0.916,16.221999999999998,0.0,1.871
B3738,15.081,0.921,16.002,0.0,1.877
B1269,41.906,0.931,42.836999999999996,0.0,1.918
B1261,37.426,6.137,43.563,0.0,11.617
B3737,15.701,0.919,16.62,0.0,1.867
B3703,18.158,0.914,19.072000000000003,0.0,1.859
B1266,48.97,0.999,49.969,0.0,2.276
B3744,39.43,0.926,40.356,0.0,1.895
B3745,17.834,0.916,18.75,0.0,1.861
B3746,17.393,0.916,18.309,0.0,1.86
B3740,25.929,0.92,26.849,0.0,1.853
B1263,8.523,0.659,9.182,0.0,1.666
B3741,15.215,0.911,16.126,0.0,1.833
B3713,43.747,0.927,44.674,0.0,1.902
B3742,15.259,0.911,16.17,0.0,1.834
B1401,282.299,6.689,288.988,0.0,65.432
B3671,586.413,12.045,598.458,0.0,133.639
B4196,11.584,0.262,11.846,0.0,3.502
B2208,195.885,23.375,219.26,0.0,48.129
B3457,303.447,6.944,310.391,0.0,72.176
B1291,300.505,6.762,307.267,0.0,66.439
B1287,76.287,13.195,89.482,0.0,28.292
B4099,49.804,8.089,57.893,0.0,16.88
B3613,233.748,4.041,237.789,0.0,73.479
B4100,38.252,7.296,45.548,0.0,15.178
B4102,58.296,11.223,69.519,0.0,23.675
B4101,41.489,8.016,49.504999999999995,0.0,16.003
B4103,32.285,7.034,39.318999999999996,0.0,14.404
B1282,189.439,3.719,193.158,0.0,65.395
B3614,202.541,5.37,207.911,0.0,50.729
B3416,67.367,5.412,72.77900000000001,0.0,9.491
B2189,43.503,5.402,48.905,0.0,9.309
B3418,47.359,5.531,52.89,0.0,9.532
B2188,191.36,14.966,206.32600000000002,0.0,30.429
B2190,63.115,5.699,68.81400000000001,0.0,9.727
B4104,0.0,20.04,20.04,0.0,8.829
B3159,251.816,5.712,257.528,0.0,56.302
B3308,70.187,13.347,83.53399999999999,0.0,28.282
B1285,282.875,11.992,294.867,0.0,23.339
B4106,215.378,5.719,221.09699999999998,0.0,51.893
B1294,318.966,5.597,324.563,0.0,10.335
B1298,200.457,8.279,208.736,0.0,16.122
B2203,99.294,8.8,108.094,0.0,16.44
B2103,71.745,9.337,81.08200000000001,0.0,16.891
B2104,44.16,1.202,45.361999999999995,0.0,2.252
B3415,49.766,5.915,55.681,0.0,10.192
B2192,42.771,5.719,48.49,0.0,9.619
B2107,57.797,8.03,65.827,0.0,15.069
B2193,203.461,14.761,218.222,0.0,28.922
B3421,91.143,5.875,97.018,0.0,10.238
B2191,126.344,4.7,131.04399999999998,0.0,7.989
B1299,246.81,9.749,256.559,0.0,19.56
B1293,62.674,8.931,71.605,0.0,6.508
B1297,611.734,12.614,624.3480000000001,0.0,138.801
B1295,414.561,11.608,426.169,0.0,48.361
B3158,75.843,8.47,84.313,0.0,17.374
B3157,90.722,8.47,99.192,0.0,17.387
B1301,190.092,23.446,213.538,0.0,51.381
B3284,0.0,0.0,0.0,0.0,9.277
B1302,219.38,30.55,249.93,0.0,67.052
B1303,89.436,8.47,97.906,0.0,17.38
B3156,87.238,8.47,95.708,0.0,17.382
B2214,73.069,1.222,74.291,0.0,2.8
B3431,110.04,2.46,112.5,0.0,3.984
B2187,120.82,5.855,126.675,0.0,10.662
B3420,118.946,5.692,124.638,0.0,9.871
B2186,145.521,5.843,151.36399999999998,0.0,10.732
B2173,137.544,5.645,143.18900000000002,0.0,10.15
B2185,277.305,17.995,295.3,0.0,37.042
B2171,140.144,5.857,146.001,0.0,10.32
B2172,90.855,7.286,98.141,0.0,14.107
B2181,150.285,5.248,155.533,0.0,9.181
B2609,22.937,1.916,24.853,0.0,12.083
B2057,48.759,4.089,52.848,0.0,7.839
B1961,106.908,4.678,111.586,0.0,8.333
B1962,84.163,4.659,88.822,0.0,7.756
B1960,112.021,5.817,117.838,0.0,10.817
B1936,103.202,14.506,117.708,0.0,30.395
B2070,101.558,5.333,106.891,0.0,9.865
B1971,45.166,6.416,51.581999999999994,0.0,13.065
B3425,104.001,4.318,108.319,0.0,7.342
B2196,119.898,5.547,125.445,0.0,9.821
B2069,117.93,11.036,128.966,0.0,20.738
B2049,69.863,3.946,73.809,0.0,6.654
B2534,30.892,1.782,32.674,0.0,6.05
B3419,72.796,3.946,76.742,0.0,6.657
B3623,116.918,0.0,116.918,0.0,10.673
B2074,85.473,8.675,94.148,0.0,15.617
B2088,88.211,5.638,93.849,0.0,10.407
B2098,61.551,3.419,64.97,0.0,5.411
B2090,54.135,2.514,56.649,0.0,3.888
B2082,95.574,5.584,101.158,0.0,10.212
B2093,70.005,3.38,73.38499999999999,0.0,5.512
B2094,87.117,4.047,91.164,0.0,7.058
B2524,46.756,5.885,52.641,0.0,10.583
B2099,68.836,1.69,70.526,0.0,4.414
B2100,58.032,8.146,66.178,0.0,16.247
B2206,92.444,8.498,100.94200000000001,0.0,15.74
B2205,127.247,8.289,135.536,0.0,15.36
B2207,117.067,13.564,130.631,0.0,26.394
B4171,0.0,0.0,0.0,0.0,0.607
B2204,117.751,8.496,126.247,0.0,15.895
B4170,0.0,0.0,0.0,0.0,0.655
B2102,47.942,4.632,52.574,0.0,7.615
B2086,66.036,1.883,67.919,0.0,18.513
B1976,146.865,7.428,154.293,0.0,14.052
B1977,117.975,6.112,124.08699999999999,0.0,11.289
B2084,88.183,3.892,92.075,0.0,6.585
B2087,103.557,5.247,108.804,0.0,9.586
B1975,161.062,9.433,170.495,0.0,18.313
B1970,218.096,9.972,228.068,0.0,19.401
B2520,72.266,8.782,81.048,0.0,16.948
B1927,135.95,6.317,142.267,0.0,11.694
B1906,69.543,8.987,78.53,0.0,18.574
B2083,43.477,8.889,52.366,0.0,11.996
B2101,52.702,4.098,56.8,0.0,6.751
B1000,116.426,8.825,125.251,0.0,24.782
B1001,168.449,10.01,178.459,0.0,29.528
B3413,26.165,2.161,28.326,0.0,4.819
B3417,50.304,4.637,54.941,0.0,7.694
B2525,38.569,11.975,50.544000000000004,0.0,5.206
B2085,63.967,8.314,72.281,0.0,15.786
B2523,44.955,5.78,50.735,0.0,10.398
B2522,35.86,5.262,41.122,0.0,9.435
B2521,42.677,5.581,48.258,0.0,9.96
B3676,113.419,6.475,119.89399999999999,0.0,18.919
B3675,112.147,32.119,144.26600000000002,0.0,13.187
B1002,515.426,27.996,543.422,0.0,88.663
B2105,134.378,7.44,141.81799999999998,0.0,14.142
B2078,121.922,7.437,129.359,0.0,14.18
B2096,67.276,6.383,73.65899999999999,0.0,11.38
B2106,173.481,3.763,177.244,0.0,33.619
B2079,55.376,9.17,64.54599999999999,0.0,17.635
B2380,92.561,4.237,96.798,0.0,7.269
B1928,74.807,2.459,77.266,0.0,3.738
B1929,45.748,7.131,52.879,0.0,14.865
B2502,126.914,2.628,129.542,0.0,4.27
B2097,46.11,1.441,47.551,0.0,10.125
B2505,167.717,18.372,186.089,0.0,53.082
B2080,159.186,11.323,170.50900000000001,0.0,21.89
B2581,132.957,15.369,148.326,0.0,31.432
B1045,206.488,5.612,212.1,0.0,49.612
B1256,285.029,5.971,291.0,0.0,59.429
B3926,64.086,0.823,64.90899999999999,0.0,1.501
B2501,165.059,1.802,166.861,0.0,6.823
B1933,83.119,2.167,85.286,0.0,3.464
B3917,164.655,3.915,168.57,0.0,31.392
B2645,195.333,3.794,199.127,0.0,6.581
B2110,116.627,2.991,119.618,0.0,21.925
B2111,49.075,1.299,50.374,0.0,10.294
B3253,172.216,4.045,176.261,0.0,6.728
B3246,89.655,3.627,93.282,0.0,5.971
B3249,62.885,2.879,65.764,0.0,4.324
B3244,76.42,3.613,80.033,0.0,5.872
B3243,179.895,3.155,183.05,0.0,4.942
B3252,87.421,3.948,91.369,0.0,6.686
B3242,83.245,3.101,86.346,0.0,4.732
B2081,152.095,8.217,160.312,0.0,15.311
B3297,49.478,1.613,51.091,0.0,11.883
B1306,284.631,7.869,292.5,0.0,88.26
B1343,83.863,5.034,88.897,0.0,9.206
B1305,144.063,59.678,203.74099999999999,0.0,47.844
B4107,73.186,4.873,78.05900000000001,0.0,8.642
B3155,42.403,2.983,45.385999999999996,0.0,10.113
B2225,75.313,2.973,78.286,0.0,4.106
B1347,178.351,4.281,182.632,0.0,38.017
B1344,210.166,9.613,219.779,0.0,19.324
B3245,99.016,3.682,102.69800000000001,0.0,5.844
B2180,52.412,1.664,54.076,0.0,12.503
B3236,185.028,3.156,188.184,0.0,5.149
B3651,45.232,7.531,52.763,0.0,14.929
B3247,103.379,3.665,107.04400000000001,0.0,5.918
B3254,128.028,4.525,132.553,0.0,7.77
B3251,103.451,3.681,107.13199999999999,0.0,5.969
B3248,113.038,3.188,116.226,0.0,5.083
B3250,107.245,3.708,110.953,0.0,6.048
B2170,173.27,4.298,177.568,0.0,7.109
B3559,59.988,10.494,70.482,0.0,21.924
B3387,74.019,6.889,80.908,0.0,12.671
B2586,39.429,5.732,45.161,0.0,10.316
B3658,38.472,5.349,43.821,0.0,9.46
B2588,85.845,9.107,94.952,0.0,17.215
B3659,83.494,11.311,94.805,0.0,22.557
B2123,131.357,8.468,139.825,0.0,16.735
B2583,63.33,5.73,69.06,0.0,10.069
B4128,86.576,4.495,91.071,0.0,7.694
B2176,146.972,17.406,164.37800000000001,0.0,34.217
B2223,158.674,18.778,177.452,0.0,37.829
B1004,127.325,7.628,134.953,0.0,22.283
B2184,117.826,16.555,134.381,0.0,33.856
B2175,203.549,8.478,212.02700000000002,0.0,15.553
B4112,23.572,1.227,24.799,0.0,5.924
B1342,313.027,23.418,336.445,0.0,49.118
B2607,80.073,5.815,85.88799999999999,0.0,10.636
B1346,79.162,1.628,80.79,0.0,4.146
B2177,118.629,6.275,124.90400000000001,0.0,11.137
B3111,57.146,1.326,58.472,0.0,3.466
B3107,259.636,5.914,265.55,0.0,57.687
B1345,86.273,9.447,95.72,0.0,18.722
B1348,99.623,13.161,112.784,0.0,26.082
B2378,78.039,2.79,80.82900000000001,0.0,4.491
B1323,45.282,12.771,58.053,0.0,9.592
B3432,203.533,4.64,208.17299999999997,0.0,41.334
B1319,110.86,3.13,113.99,0.0,24.16
B2219,0.0,0.0,0.0,0.0,2.657
B2231,315.719,6.612,322.331,0.0,66.459
B2227,450.181,9.41,459.591,0.0,99.765
B3367,70.276,2.021,72.297,0.0,3.051
B2383,103.009,5.414,108.423,0.0,9.725
B1341,145.903,9.607,155.51,0.0,18.071
B1339,165.525,6.713,172.238,0.0,12.191
B3556,62.825,3.492,66.31700000000001,0.0,5.958
B2384,46.666,6.077,52.742999999999995,0.0,11.194
B3557,33.169,4.435,37.604,0.0,7.593
B3570,91.542,14.398,105.94,0.0,30.867
B2239,208.065,4.253,212.31799999999998,0.0,68.453
B1324,112.297,7.536,119.833,0.0,14.467
B3569,35.565,6.405,41.97,0.0,12.88
B3571,69.636,11.898,81.53399999999999,0.0,25.161
B3568,0.0,25.791,25.791,0.0,6.51
B1368,106.875,19.554,126.429,0.0,42.482
B3567,45.714,9.047,54.760999999999996,0.0,18.57
B2385,123.554,7.064,130.618,0.0,13.236
B1340,106.677,4.39,111.06700000000001,0.0,7.365
B2608,166.649,9.0,175.649,0.0,17.187
B1318,132.433,6.831,139.26399999999998,0.0,12.248
B2386,54.261,2.833,57.094,0.0,4.591
B4141,30.162,5.133,35.295,0.0,10.231
B2387,64.039,4.169,68.208,0.0,7.136
B2613,71.639,11.054,82.693,0.0,23.368
B4142,22.055,4.652,26.707,0.0,8.856
B2389,79.122,4.005,83.127,0.0,6.862
B2587,160.438,3.706,164.14399999999998,0.0,31.627
B3922,52.438,7.087,59.525000000000006,0.0,12.889
B1258,316.816,6.666,323.48199999999997,0.0,13.042
B3920,146.084,6.3,152.38400000000001,0.0,10.932
B3918,98.846,13.15,111.99600000000001,0.0,25.707
B3919,103.178,10.021,113.199,0.0,19.295
B1255,168.489,4.702,173.191,0.0,39.441
B2580,53.395,8.702,62.097,0.0,15.562
B2109,237.207,29.769,266.976,0.0,62.226
B1897,150.159,28.786,178.945,0.0,63.393
B3683,72.277,11.009,83.286,0.0,21.888
B3682,52.368,3.469,55.837,0.0,6.362
B3626,43.55,8.459,52.009,0.0,17.034
B1898,456.835,9.361,466.19599999999997,0.0,101.069
B1896,97.029,2.774,99.803,0.0,4.696
B1899,172.808,4.877,177.685,0.0,8.741
B1884,71.98,12.859,84.839,0.0,27.473
B3887,32.496,6.167,38.663000000000004,0.0,12.599
B2627,131.058,15.764,146.822,0.0,32.099
B2178,181.302,8.108,189.41,0.0,15.658
B2174,73.84,3.465,77.305,0.0,5.65
B1338,135.809,6.697,142.506,0.0,11.962
B2182,107.571,5.776,113.347,0.0,10.214
B4126,120.278,4.728,125.006,0.0,8.208
B1337,129.136,7.044,136.18,0.0,12.649
B2183,106.373,5.187,111.56,0.0,9.241
B4125,46.635,4.683,51.318,0.0,8.035
B1373,113.17,9.896,123.066,0.0,18.804
B2579,307.109,6.757,313.866,0.0,62.232
B2112,119.819,6.031,125.85000000000001,0.0,10.912
B2585,121.152,3.884,125.036,0.0,5.997
B3480,14.222,1.342,15.564,0.0,7.304
B2114,129.616,3.406,133.02200000000002,0.0,5.625
B2582,100.534,3.833,104.367,0.0,6.291
B2113,149.65,14.011,163.661,0.0,28.09
B2643,157.018,2.702,159.72,0.0,4.325
B2115,240.823,3.974,244.797,0.0,6.806
B2116,161.657,3.821,165.478,0.0,6.299
B2632,656.897,12.71,669.6070000000001,0.0,147.229
B1886,128.337,12.302,140.63899999999998,0.0,24.24
B3916,75.072,7.566,82.638,0.0,14.494
B2628,166.909,8.56,175.469,0.0,16.479
B2626,226.949,14.592,241.54100000000003,0.0,29.869
B2584,160.671,7.701,168.37199999999999,0.0,14.483
B1883,146.816,13.271,160.087,0.0,26.384
B2120,172.898,5.929,178.827,0.0,11.145
B1885,314.129,17.46,331.589,0.0,35.933
B2118,132.977,3.015,135.992,0.0,4.869
B2641,184.328,4.004,188.332,0.0,6.997
B1123,72.77,3.912,76.682,0.0,36.304
B2117,63.69,3.27,66.96,0.0,5.263
B2642,228.897,4.286,233.183,0.0,7.708
B2119,193.164,12.752,205.916,0.0,25.131
B2122,38.626,5.8,44.425999999999995,0.0,10.041
B1017,149.999,18.237,168.236,0.0,36.379
B2575,71.96,6.109,78.06899999999999,0.0,11.004
B2576,83.951,11.203,95.154,0.0,22.199
B3351,90.395,4.498,94.893,0.0,7.894
B4130,27.783,7.715,35.498000000000005,0.0,5.672
B4122,77.217,4.201,81.41799999999999,0.0,7.156
B1374,39.695,11.578,51.272999999999996,0.0,8.642
B1381,78.034,5.471,83.50500000000001,0.0,9.38
B1378,47.733,6.555,54.288,0.0,12.296
B1383,75.937,4.2,80.137,0.0,7.153
B3117,82.447,5.434,87.881,0.0,9.946
B1380,120.17,5.12,125.29,0.0,8.743
B1376,38.007,5.428,43.434999999999995,0.0,9.713
B3985,7.924,1.022,8.946,0.0,5.098
B2121,179.264,1.817,181.08100000000002,0.0,5.675
B1882,57.433,9.104,66.537,0.0,17.03
B1881,52.893,7.158,60.051,0.0,13.474
B3987,68.34,10.394,78.73400000000001,0.0,19.932
B1895,180.32,1.352,181.672,0.0,4.204
B2630,53.491,2.638,56.129,0.0,4.238
B1894,135.543,2.417,137.96,0.0,3.879
B3988,35.199,2.981,38.18,0.0,4.857
B3981,53.404,5.634,59.038000000000004,0.0,9.519
B2647,16.571,1.039,17.610000000000003,0.0,3.523
B2577,256.71,8.7,265.40999999999997,0.0,16.707
B2108,205.394,4.242,209.636,0.0,7.424
B3116,98.895,7.359,106.25399999999999,0.0,13.389
B1375,136.732,5.139,141.871,0.0,9.208
B1237,279.733,5.072,284.805,0.0,9.347
B1236,151.845,5.819,157.664,0.0,10.624
B4121,54.261,2.238,56.499,0.0,3.21
B1384,75.73,4.256,79.986,0.0,6.943
B2296,73.712,12.584,86.296,0.0,26.17
B1379,157.204,4.769,161.973,0.0,8.275
B1385,275.111,4.658,279.769,0.0,8.169
B2377,38.714,6.46,45.174,0.0,11.5
B4131,0.0,0.0,0.0,0.0,0.624
B4133,190.703,5.303,196.006,0.0,9.795
B3129,196.564,7.337,203.90099999999998,0.0,14.07
B1327,67.461,12.285,79.746,0.0,24.95
B3127,68.038,14.05,82.088,0.0,28.231
B3124,32.534,6.239,38.772999999999996,0.0,11.571
B3714,17.058,1.428,18.486,0.0,1.859
B3743,15.315,0.911,16.226,0.0,1.835
B3715,22.244,0.915,23.159,0.0,1.868
B1264,29.879,0.925,30.804000000000002,0.0,1.881
B1265,36.779,0.923,37.702000000000005,0.0,1.869
B1262,22.097,0.915,23.012,0.0,1.869
B3749,15.997,0.915,16.912,0.0,1.857
B3712,21.135,0.9,22.035,0.0,1.8
B3748,15.988,0.915,16.903,0.0,1.856
B3716,21.454,0.881,22.335,0.0,1.793
B3736,15.55,0.919,16.469,0.0,1.857
B3135,41.403,6.539,47.942,0.0,12.441
B3735,28.421,0.981,29.402,0.0,2.232
B3139,30.985,4.685,35.67,0.0,8.735
B3734,39.476,0.928,40.403999999999996,0.0,1.875
B3125,43.333,6.817,50.15,0.0,13.043
B3138,25.156,4.857,30.012999999999998,0.0,8.956
B3140,40.924,6.381,47.305,0.0,12.343
B3120,38.142,6.046,44.188,0.0,11.367
B3142,43.766,1.911,45.677,0.0,10.242
B3747,38.421,0.927,39.348,0.0,1.893
B3719,20.567,0.919,21.486,0.0,1.89
B3718,13.932,1.431,15.363,0.0,1.878
B3717,45.238,0.932,46.17,0.0,1.925
B1283,57.638,7.075,64.713,0.0,13.411
B3143,42.557,1.872,44.429,0.0,9.873
B1284,366.269,5.506,371.775,0.0,114.085
B1259,110.642,14.755,125.39699999999999,0.0,28.995
B3122,64.283,8.054,72.337,0.0,15.063
B3437,290.031,4.026,294.057,0.0,77.512
B3126,46.416,8.815,55.230999999999995,0.0,17.02
B3119,30.591,4.011,34.602000000000004,0.0,6.825
B2261,176.823,4.304,181.127,0.0,38.526
B2257,159.498,21.763,181.261,0.0,44.317
B3152,110.501,6.792,117.293,0.0,12.689
B3151,70.357,10.966,81.323,0.0,21.405
B2266,79.492,11.215,90.70700000000001,0.0,21.865
B2264,46.092,2.855,48.946999999999996,0.0,4.341
B3137,51.607,6.923,58.53,0.0,13.05
B3130,67.228,27.981,95.209,0.0,21.841
B3141,134.502,16.878,151.38,0.0,33.85
B3134,40.681,6.455,47.135999999999996,0.0,12.185
B1260,134.579,16.881,151.46,0.0,33.885
B3121,97.484,9.499,106.98299999999999,0.0,18.097
B1326,85.253,9.476,94.729,0.0,18.099
B3123,111.333,9.499,120.832,0.0,18.121
B2268,88.474,12.444,100.918,0.0,24.684
B2252,254.986,6.827,261.813,0.0,13.279
B2254,266.023,7.446,273.46900000000005,0.0,14.275
B3668,77.167,4.292,81.459,0.0,43.29
B3669,153.185,31.341,184.526,0.0,69.118
B3670,48.732,11.065,59.797,0.0,23.05
B3096,58.745,3.712,62.457,0.0,5.178
B2456,23.136,4.073,27.209,0.0,7.511
B3099,0.0,0.0,0.0,0.0,1.252
B3547,23.056,4.069,27.125,0.0,7.467
B2452,21.352,4.103,25.455,0.0,7.265
B2448,8.384,2.423,10.807,0.0,2.1
B2453,29.411,4.774,34.185,0.0,8.977
B1180,95.783,6.906,102.68900000000001,0.0,23.988
B3548,19.846,3.405,23.251,0.0,6.1
B2213,35.572,0.709,36.281000000000006,0.0,10.012
B2230,99.334,2.768,102.102,0.0,19.49
B2241,0.0,0.0,0.0,0.0,0.983
B3564,43.747,7.122,50.869,0.0,14.418
B3563,186.216,31.638,217.854,0.0,69.671
B2244,38.457,0.711,39.168,0.0,10.614
B4164,223.875,4.793,228.668,0.0,73.845
B3108,266.627,10.473,277.1,0.0,107.93
B4143,36.17,5.88,42.050000000000004,0.0,12.024
B2391,51.519,3.019,54.538,0.0,4.672
B2612,51.769,9.643,61.412,0.0,19.819
B2388,89.103,3.041,92.14399999999999,0.0,4.998
B2497,51.574,3.061,54.635,0.0,4.708
B2390,98.922,4.681,103.603,0.0,8.248
B1311,70.09,4.383,74.473,0.0,7.186
B4114,100.834,4.557,105.391,0.0,8.168
B1312,95.93,4.58,100.51,0.0,7.564
B2611,53.243,9.953,63.196,0.0,20.38
B3621,228.085,7.273,235.358,0.0,76.293
B3566,26.872,6.249,33.121,0.0,12.418
B3565,81.183,15.032,96.215,0.0,31.942
B2382,265.383,6.566,271.94899999999996,0.0,72.152
B3667,48.827,11.067,59.894,0.0,23.115
B3110,79.577,15.792,95.369,0.0,33.78
B3352,97.543,6.491,104.034,0.0,11.762
B1122,98.586,13.686,112.27199999999999,0.0,26.991
B1372,71.989,3.661,75.65,0.0,6.258
B1371,186.501,4.165,190.666,0.0,35.906
B3347,100.123,5.939,106.06200000000001,0.0,10.374
B1382,137.068,6.417,143.485,0.0,12.048
B4123,89.614,4.351,93.965,0.0,7.823
B1370,74.951,4.359,79.30999999999999,0.0,7.594
B1317,79.13,3.346,82.476,0.0,5.208
B1310,90.262,4.389,94.651,0.0,7.34
B1331,90.979,4.379,95.358,0.0,7.301
B2622,50.26,9.466,59.726,0.0,19.389
B1313,71.958,4.576,76.53399999999999,0.0,7.528
B1307,90.148,4.39,94.538,0.0,7.314
B1332,91.465,4.378,95.843,0.0,7.291
B1330,51.42,9.628,61.048,0.0,19.688
B1314,72.45,4.576,77.026,0.0,7.528
B1308,90.526,4.39,94.916,0.0,7.307
B1333,89.934,4.375,94.309,0.0,7.315
B2619,54.651,9.811,64.462,0.0,20.114
B1386,134.217,5.715,139.93200000000002,0.0,10.09
B1315,70.224,4.578,74.802,0.0,7.518
B3311,57.941,4.386,62.327000000000005,0.0,7.195
B1361,58.609,8.912,67.521,0.0,18.676
B1334,91.366,4.377,95.743,0.0,7.296
B1309,59.775,3.057,62.832,0.0,4.67
B1316,72.979,4.585,77.564,0.0,7.54
B3593,58.554,7.892,66.446,0.0,16.223
B3663,191.111,3.135,194.24599999999998,0.0,56.555
B3664,79.583,15.793,95.376,0.0,33.818
B2293,42.393,1.162,43.555,0.0,1.437
B2242,49.958,0.788,50.745999999999995,0.0,13.789
B3383,74.894,9.406,84.30000000000001,0.0,17.675
B1328,54.152,7.233,61.385,0.0,14.683
B1335,96.723,4.376,101.099,0.0,7.322
B1329,61.595,4.807,66.402,0.0,8.337
B4115,49.813,7.092,56.905,0.0,12.78
B4113,45.862,2.817,48.679,0.0,4.601
B1336,117.254,5.37,122.62400000000001,0.0,9.466
B4116,97.072,6.929,104.001,0.0,12.501
B4117,154.818,7.131,161.949,0.0,13.618
B3382,54.758,5.765,60.523,0.0,9.942
B2297,84.632,15.246,99.878,0.0,31.979
B4120,31.298,4.856,36.153999999999996,0.0,8.252
B4134,151.942,6.281,158.223,0.0,10.864
B1254,31.578,4.858,36.436,0.0,8.327
B1377,156.373,5.181,161.554,0.0,8.732
B4119,43.311,7.05,50.361,0.0,12.55
